name,city,country,iata,icao,x,y,elevation
Sipaliwini Airport,Sipaliwini,Suriname,\N,SMSI,-56.003501892089844,1.9660500288009644,744
Stoelmanseiland Airport,Stoelmans Eiland,Suriname,SMZ,SMST,-54.41666793823242,4.349999904632568,187
Totness Airport,Totness,Suriname,TOT,SMCO,-56.32749938964844,5.865829944610596,10
Wageningen Airstrip,Wageningen,Suriname,AGI,SMWA,-56.6333312988,5.76666688919,6
Codela Airport,Guapiles,Costa Rica,CSC,MRCA,-85.0916976929,10.4139995575,328
Orinduik Airport,Orinduik,Guyana,ORJ,SYOR,-60.03499984741211,4.725269794464111,1797
Annai Airport,Annai,Guyana,NAI,SYAN,-59.12419891357422,3.959439992904663,301
Apoteri Airport,Apoteri,Guyana,\N,SYAP,-58.60499954223633,4.013879776000977,301
Imbaimadai Airport,Imbaimadai,Guyana,IMB,SYIB,-60.2942008972168,5.7081098556518555,1646
Kamarang Airport,Kamarang,Guyana,KAR,SYKM,-60.614200592041016,5.865340232849121,1601
Mabaruma Airport,Mabaruma,Guyana,USI,SYMB,-59.78329849243164,8.199999809265137,45
Mahdia Airport,Mahdia,Guyana,MHA,SYMD,-59.151100158691406,5.277490139007568,300
Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,SGPJ,-55.83000183105469,-22.639999389648438,1873
Alcides Fernández Airport,Acandi,Colombia,ACD,SKAD,-77.3,8.51667,50
Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,-71.857179,6.951868,680
Batagay Airport,Batagay,Russia,\N,UEBB,134.69500732422,67.648002624512,696
Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG,-76.6056,0.978767,1248
El Bagre Airport,El Bagre,Colombia,EBG,SKEB,-74.8089,7.59647,180
Juan H White Airport,Caucasia,Colombia,CAQ,SKCU,-75.1985,7.96847,174
Mandinga Airport,Condoto,Colombia,COG,SKCD,-76.7,5.08333,213
Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,-75.5854,9.50945,16
Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB,-42.074298858599995,-22.921699523900003,23
Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,SWSI,-55.58610916137695,-11.885000228881836,1227
Gurupi Airport,Gurupi,Brazil,GRP,SWGI,-49.132198333740234,-11.73960018157959,1148
Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,SNKE,-50.32849884033203,-9.31997013092041,597
Breves Airport,Breves,Brazil,BVS,SNVS,-50.443599700927734,-1.6365300416946411,98
Soure Airport,Soure,Brazil,SFK,SNSW,-48.520999908447266,-0.6994310021400452,43
Parintins Airport,Parintins,Brazil,PIN,SWPI,-56.777198791503906,-2.6730198860168457,87
Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-45.00899887084961,-12.078900337219238,2447
Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-50.518611907958984,-10.4647216796875,663
Minaçu Airport,Minacu,Brazil,MQH,SBMC,-48.195301,-13.5491,1401
Araguaína Airport,Araguaina,Brazil,AUX,SWGN,-48.240501,-7.22787,771
Novo Aripuanã Airport,Novo Aripuana,Brazil,NVP,SWNA,-60.364898681640625,-5.118030071258545,118
Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR,SWFE,-56.11277770996094,-13.314443588256836,1345
Franca Airport,Franca,Brazil,FRC,SIMK,-47.38290023803711,-20.592199325561523,3292
Dourados Airport,Dourados,Brazil,DOU,SSDO,-54.926601,-22.2019,1503
Lábrea Airport,Labrea,Brazil,LBR,SWLB,-64.76950073242188,-7.278969764709473,190
Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD,-54.7248,-16.586,1467
Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,SBGU,-51.520198822,-25.3875007629,3494
Santa Terezinha Airport,Joacaba,Brazil,JCB,SSJA,-51.5532989502,-27.1714000702,2546
General Leite de Castro Airport,Rio Verde,Brazil,RVD,SWLC,-50.956111907958984,-17.8347225189209,2464
Romeu Zema Airport,Araxa,Brazil,AAX,SBAX,-46.960399627686,-19.563199996948,3276
Maués Airport,Maues,Brazil,MBZ,SWMW,-57.7248,-3.37217,69
Borba Airport,Borba,Brazil,RBB,SWBR,-59.60240173339844,-4.4063401222229,293
Coari Airport,Coari,Brazil,CIZ,SWKO,-63.132598876953125,-4.134059906005859,131
Barcelos Airport,Barcelos,Brazil,BAZ,SWBC,-62.919601,-0.981292,112
Diamantino Airport,Diamantino,Brazil,DMT,SWDM,-56.40039825439453,-14.376899719238281,1476
Guanambi Airport,Guanambi,Brazil,GNM,SNGI,-42.74610137939453,-14.208200454711914,1815
Tsletsi Airport,Djelfa,Algeria,QDJ,DAFI,3.351,34.6657,3753
Nzagi Airport,Nzagi,Angola,NZA,FNZG,21.358200073200003,-7.716939926149999,2431
Lucapa Airport,Lucapa,Angola,LBZ,FNLK,20.7320861816,-8.445727348330001,3029
Am Timan Airport,Am Timan,Chad,AMC,FTTN,20.274000167799997,11.0340003967,1420
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,HEOW,28.71660041809082,22.5856990814209,859
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,-77.98459625,39.40190125,565
Awassa Airport,Awasa,Ethiopia,AWA,HALA,38.5,7.066999912261963,5450
Wilwal International Airport,Jijiga,Ethiopia,JIJ,HAJJ,42.9121,9.3325,5954
Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,HAMA,38.7415,10.7254,8405
Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,HADM,37.71699905395508,10.350000381469727,8136
Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,HADT,38,11.967000007629395,8490
Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,HAHM,39.0059,8.7163,6201
Robe Airport,Goba,Ethiopia,GOB,HAGB,40.0463033,7.1160634,7892
Mayumba Airport,Mayumba,Gabon,MYB,FOOY,10.674076080322266,-3.4584197998046875,13
Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,HKMS,35.008057,-1.406111,5200
Meru Mulika Airport,Meru National Park,Kenya,\N,HKMK,38.171412,0.229567,2230
Rumbek Airport,Rumbek,Sudan,RBX,HSMK,29.6690006256,6.8249998092699995,1378
Yei Airport,Yei,Sudan,\N,HSYE,30.7280731201,4.13028160099,2000
Cape Palmas Airport,Greenville,Liberia,CPA,GLCP,-7.6969499588012695,4.3790202140808105,20
Ecuvillens Airport,Ecuvillens,Switzerland,\N,LSGE,7.076109886169434,46.755001068115234,2293
Inhaca Airport,Inhaca,Mozambique,\N,FQIA,32.929351806599996,-25.9971446991,10
Ouro Sogui Airport,Matam,Senegal,MAX,GOSM,-13.322799682617188,15.593600273132324,85
Bird Island Airport,Bird Island,Seychelles,BDI,FSSB,55.205299,-3.72472,6
Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,HSSW,31.521577835083008,21.802698135375977,961
Kidepo Airport,Kidepo,Uganda,\N,HUKD,33.7487,3.7176,4033
Kitgum Airport,Kitgum,Uganda,\N,HUKT,32.8882,3.2817,3130
Bugungu Airport,Pakuba,Uganda,PAF,HUPA,31.55,2.2,2472
Svea Airport,Sveagruva,Svalbard,\N,ENSA,16.725,77.8969444,32
Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,\N,ENAS,11.8743,78.9274978638,50
Hatay Airport,Hatay,Turkey,HTY,LTDA,36.282222747800006,36.36277771,269
Kihnu Airfield,Kihnu,Estonia,\N,EEKU,24.002500534057617,58.14830017089844,10
Ruhnu Airfield,Ruhnu,Estonia,\N,EERU,23.26609992980957,57.78390121459961,10
Raivavae Airport,Raivavae,French Polynesia,RVV,NTAV,-147.662002563,-23.885200500499998,7
Lleida-Alguaire Airport,Lleida,Spain,ILD,LEDA,0.535023,41.728185,1170
Ouessant Airport,Ouessant,France,\N,LFEC,-5.06358003616333,48.463199615478516,142
Bildudalur Airport,Bildudalur,Iceland,BIU,BIBD,-23.546199798583984,65.64129638671875,18
Gjögur Airport,Gjogur,Iceland,GJR,BIGJ,-21.326900482177734,65.99530029296875,83
Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,BIKR,-19.572799682599996,65.73169708249999,8
Selfoss Airport,Selfoss,Iceland,\N,BISF,-21.037799835205078,63.92919921875,45
Inishmaan Aerodrome,Inishmaan,Ireland,IIA,EIMN,-9.568059921264648,53.09299850463867,15
Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,UAAT,73.602004,42.88958,0
Ulgii Mongolei Airport,Olgii,Mongolia,ULG,ZMUL,89.9225006104,48.9933013916,5732
Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,\N,UTDT,68.86470031738281,37.86640167236328,1473
Vologda Airport,Vologda,Russia,VGD,ULWW,39.944400787353516,59.282501220703125,387
Severo-Evensk Airport,Evensk,Russia,\N,UHMW,159.22999572753906,61.92166519165039,0
Olenyok Airport,Olenyok,Russia,\N,UERO,112.48000335693,68.514999389648,847
Saskylakh Airport,Saskylakh,Russia,\N,UERS,114.08000183105,71.92790222168,0
Leshukonskoye Airport,Arkhangelsk,Russia,LDG,ULAL,45.7229995728,64.8960037231,220
Nizhneangarsk Airport,Nizhneangarsk,Russia,\N,UIUN,109.59500122070312,55.80080032348633,1545
Vanavara Airport,Vanavara,Russia,\N,UNIW,102.3239974975586,60.35969924926758,892
Aykhal Airport,Aykhal,Russia,\N,UERA,111.54650115967,65.959197998047,0
Uktus Airport,Yekaterinburg,Russia,\N,USSK,60.790000915527344,56.701698303222656,643
Baykit Airport,Baykit,Russia,\N,UNIB,96.3550033569336,61.676700592041016,853
Biysk Airport,Biysk,Russia,\N,UNBI,85.33999633789062,52.47999954223633,620
Huesca/Pirineos Airport,Huesca,Spain,HSK,LEHC,-0.316666990519,42.0760993958,1768
Ciudad Real Central Airport,Ciudad Real,Spain,CQM,LERL,-3.97,38.8563888889,0
Al Najaf International Airport,Najaf,Iraq,NJF,ORNI,44.404317,31.989853,103
Colonsay Airstrip,Colonsay,United Kingdom,CSA,EGEY,-6.243060112,56.0574989319,44
Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,-81.05719757,34.9878006,666
Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,-79.9301986694336,40.354400634765625,1252
Cecil Airport,Jacksonville,United States,\N,KVQQ,-81.876701355,30.2187004089,81
Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,-84.5214004517,33.7790985107,841
Tresco Heliport,Tresco,United Kingdom,TSO,EGHT,-6.331389904022217,49.94559860229492,20
Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,OATN,65.8657989502,32.604198455799995,4429
Zaranj Airport,Zaranj,Afghanistan,ZAJ,OAZJ,61.865833,30.972222,1572
Chakcharan Airport,Chaghcharan,Afghanistan,CCN,OACC,65.26699829101562,34.53300094604492,7383
Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,115.734364,32.882157,104
Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,116.747001648,25.6746997833,1225
Xingyi Airport,Xingyi,China,ACX,ZUYI,104.959444444,25.0863888889,4150
Liping Airport,Liping,China,HZH,ZUNP,109.1499,26.32217,1620
Stepanakert Air Base,Stepanakert,Azerbaijan,\N,UB13,46.7869987487793,39.90140151977539,2001
Ohio State University Airport,Columbus,United States,OSU,KOSU,-83.072998046875,40.0797996521,905
Addison Airport,Addison,United States,ADS,KADS,-96.8364028931,32.9686012268,644
Destin Executive Airport,Destin,United States,DTS,KDTS,-86.47149658,30.40010071,23
Chernobayevka Airport,Kherson,Ukraine,KHE,UKOH,32.506401062,46.6758003235,148
Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,NZRC,168.100997925,-46.899700164799995,62
Assumption Island Airport,Assumption Island,Seychelles,\N,FSAS,46.506802,-9.74222,10
Zhijiang Airport,Zhijiang,China,HJJ,ZGCJ,109.7,27.4411111111,882
Yarmouth Airport,Yarmouth,Canada,YQI,CYQI,-66.08809661865234,43.826900482177734,141
Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,-77.60880279540001,35.331401825,93
First Flight Airport,Kill Devil Hills,United States,FFA,KFFA,-75.67130279540001,36.0181999207,13
Maturacá Airport,Maturaca,Brazil,\N,SWMK,-66.11509704589844,0.6282690167427063,354
Carajás Airport,Parauapebas,Brazil,CKS,SBCJ,-50.0013885498,-6.11527776718,2064
Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,\N,SNCW,-44.396400451660156,-2.372999906539917,148
Tarempa Airport,Anambas Islands,Indonesia,MWK,WIOM,106.25800323486328,3.3481199741363525,10
Würzburg-Schenkenturm Airport,Wuerzburg,Germany,\N,EDFW,9.897500038146973,49.817779541015625,991
São Jacinto Airport,Aveiro,Portugal,\N,LPAV,-8.741544,40.656741,26
Hopsten Air Base,Hopsten,Germany,\N,ETNP,7.541329860687256,52.33869934082031,423
Persian Gulf International Airport,Khalije Fars,Iran,PGU,OIBP,52.737701,27.379601,27
Yasouj Airport,Yasuj,Iran,YES,OISY,51.545101165771,30.700500488281,5939
Mosul International Airport,Mosul,Iraq,OSB,ORBM,43.14739990234375,36.30580139160156,719
Tajima Airport,Toyooka,Japan,TJH,RJBT,134.78700256347656,35.51279830932617,584
Amakusa Airport,Amakusa,Japan,AXJ,RJDA,130.158997,32.482498,340
Kikai Airport,Kikai,Japan,KKX,RJKI,129.927993774,28.321300506599997,21
Aguni Airport,Aguni,Japan,AGJ,RORA,127.240997314,26.5925006866,38
Donoi Airport,Uliastai,Mongolia,\N,ZMDN,96.5258,47.7093,5800
Bulgan Airport,Bulgan,Mongolia,UGA,ZMBN,103.47599792480469,48.85499954223633,4311
Ulaangom Airport,Ulaangom,Mongolia,ULO,ZMUG,91.938273,50.066588,0
Borongan Airport,Borongan,Philippines,BPR,RPVW,125.478996277,11.674300193799999,7
Lubang Airport,Lubang,Philippines,LBX,RPLU,120.1050033569336,13.855400085449219,43
Kulob Airport,Kulyab,Tajikistan,TJU,UTDK,69.80500030517578,37.98809814453125,2293
Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,UTAT,59.826698,41.761101,272
Barrow Island Airport,Barrow Island,Australia,BWB,YBWX,115.40599822998047,-20.86440086364746,26
Derby Airport,Derby,Australia,DRB,YDBY,123.66100311279297,-17.3700008392334,24
Walgett Airport,Walgett,Australia,WGE,YWLG,148.12600708007812,-30.032800674438477,439
Bathurst Island Airport,Bathurst Island,Australia,BRT,YBTI,130.6199951171875,-11.769200325012207,67
Dunk Island Airport,Dunk Island,Australia,DKI,YDKI,146.13999939,-17.9416999817,6
Lizard Island Airport,Lizard Island,Australia,LZR,YLZI,145.454571,-14.673273,70
Hamilton Airport,Hamilton,Australia,HLT,YHML,142.06500244140625,-37.64889907836914,803
Halls Creek Airport,Halls Creek,Australia,HCQ,YHLC,127.66999816894531,-18.23390007019043,1346
Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,YFTZ,125.55899810791016,-18.181900024414062,368
Ravensthorpe Airport,Ravensthorpe,Australia,RVT,YNRV,120.208000183,-33.7971992493,197
Wilkins Runway,Budd Coast,Antarctica,\N,YWKS,111.523611,-66.690833,2529
Provo Municipal Airport,Provo,United States,PVU,KPVU,-111.72299957275,40.219200134277,4497
Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,-106.8659973,40.5163002,6882
Delta Municipal Airport,Delta,United States,DTA,KDTA,-112.508003235,39.3805999756,4759
Richfield Municipal Airport,Richfield,United States,RIF,KRIF,-112.0989990234375,38.73640060424805,5301
Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC,-110.7509995,39.61389923,5957
Los Alamos Airport,Los Alamos,United States,LAM,KLAM,-106.268997192,35.8797988892,7171
Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,-114.358002,34.571098,783
Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,-110.722999573,35.021900177,4941
Douglas Municipal Airport,Douglas,United States,DGL,KDGL,-109.505996704,31.3425998688,4173
Marakei Airport,Marakei,Kiribati,MZK,NGMK,173.27099609375,2.058609962463379,10
Abemama Atoll Airport,Abemama,Kiribati,AEA,NGTB,173.82899475097656,0.49083301424980164,8
Buariki Airport,Buariki,Kiribati,AAK,NGUK,173.63699340820312,0.1852779984474182,0
Kuria Airport,Kuria,Kiribati,KUC,NGKT,173.44200134277344,0.2186110019683838,0
Arorae Island Airport,Arorae,Kiribati,AIS,NGTR,176.80299377441406,-2.61611008644104,0
Tamana Island Airport,Tamana,Kiribati,TMN,NGTM,175.97000122070312,-2.485830068588257,0
Beru Airport,Beru Island,Kiribati,BEZ,NGBR,176.0070037841797,-1.3547199964523315,6
Nikunau Airport,Nikunau,Kiribati,NIG,NGNU,176.410003662,-1.31444001198,6
Butaritari Atoll Airport,Butaritari,Kiribati,BBG,NGTU,172.811005,3.08583,5
Makin Island Airport,Makin,Kiribati,MTK,NGMN,172.99200439453125,3.3744399547576904,0
Maiana Airport,Maiana,Kiribati,MNK,NGMA,173.031005859375,1.0036100149154663,8
Nonouti Airport,Nonouti,Kiribati,NON,NGTO,174.42799377441406,-0.6397219896316528,10
Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,NGTS,175.06399536132812,-1.4744399785995483,0
Whitianga Airport,Whitianga,New Zealand,WTZ,NZWT,175.6790008544922,-36.83169937133789,10
Takaka Airport,Takaka,New Zealand,KTF,NZTK,172.77499389648438,-40.81330108642578,102
Afutara Aerodrome,Afutara,Solomon Islands,AFT,AGAF,160.948611111,-9.19138888889,23
Ulawa Airport,Ulawa,Solomon Islands,RNA,AGAR,161.979546547,-9.86054358262,40
Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,AGGC,156.396111,-6.711944,0
Santa Ana Airport,Santa Ana,Solomon Islands,NNB,AGGT,162.454108,-10.847994,3
Yandina Airport,Yandina,Solomon Islands,XYA,AGGY,159.21841,-9.092816,60
Bartow Municipal Airport,Bartow,United States,BOW,KBOW,-81.78340148930002,27.943399429299998,125
Dyagilevo Air Base,Kostroma,Russia,\N,UUBD,39.57040023803711,54.64469909667969,440
Fitiuta Airport,Fiti\\'uta,American Samoa,FTI,NSFQ,-169.425003,-14.2172,110
Livermore Municipal Airport,Livermore,United States,LVK,KLVK,-121.819999695,37.6934013367,400
Mariposa Yosemite Airport,Mariposa,United States,RMY,KMPI,-120.040000916,37.5108985901,2254
Grootfontein Airport,Grootfontein,Namibia,GFY,FYGF,18.122699737548828,-19.60219955444336,4636
Rundu Airport,Rundu,Namibia,NDU,FYRU,19.719400405884,-17.956499099731,3627
Tasiilaq Heliport,Angmagssalik,Greenland,AGM,BGAM,-37.6183354855,65.61229608469999,24
Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,-116.16000366211,33.62670135498,-115
Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO,-118.450996399,34.015800476100004,177
Bermuda Dunes Airport,Palm Springs,United States,UDD,KUDD,-116.27500152588,33.748401641846,73
Scottsdale Airport,Scottsdale,United States,ZSY,KSDL,-111.91100311279,33.622898101807,1510
Olympia Regional Airport,Olympia,United States,OLM,KOLM,-122.9029999,46.9693985,209
Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,DWA,KDWA,-121.8570023,38.57910156,100
Garfield County Regional Airport,Rifle,United States,RIL,KRIL,-107.7269974,39.52629852,5548
Shively Field,SARATOGA,United States,SAA,KSAA,-106.8239974975586,41.44490051269531,7012
DeKalb Peachtree Airport,Atlanta,United States,PDK,KPDK,-84.3020019531,33.8755989075,1003
Monroe County Airport,Bloomington,United States,BMG,KBMG,-86.61669921875,39.145999908447266,846
Witham Field,Stuart,United States,SUA,KSUA,-80.22109985,27.18169975,16
Morristown Municipal Airport,Morristown,United States,MMU,KMMU,-74.41490173339844,40.799400329589844,187
Napa County Airport,Napa,United States,APC,KAPC,-122.280998,38.2132,35
Brown Field Municipal Airport,San Diego,United States,SDM,KSDM,-116.98000335693,32.572299957275,526
Wangen-Lachen Airport,Wangen-Lachen,Switzerland,\N,LSPV,8.867500305175781,47.2047004699707,1335
Venice Municipal Airport,Venice,United States,VNC,KVNC,-82.440299987793,27.071599960327,18
Palm Beach County Glades Airport,Pahokee,United States,PHK,KPHK,-80.69339752,26.78499985,16
Northwest Florida Beaches International Airport,Panama City,United States,ECP,KECP,-85.795414,30.357106,69
San Bernardino International Airport,San Bernardino,United States,SBD,KSBD,-117.23500061,34.0954017639,1159
Valença Airport,Valenca,Brazil,VAL,SNVB,-38.992401123046875,-13.296500205993652,21
Caruaru Airport,Caruaru,Brazil,CAU,SNRU,-36.01350021362305,-8.282389640808105,1891
Aeroclube Airport,Nova Iguacu,Brazil,QNV,SDNY,-43.46030044555664,-22.74530029296875,164
San Carlos Airport,San Carlos,United States,SQL,KSQL,-122.25,37.511901855469,5
Courtelary Airport,Courtelary ,Switzerland,\N,LSZJ,7.090829849243164,47.18360137939453,2247
Koszalin Zegrze Pomorskie Air Base,Koszalin,Poland,OSZ,EPKO,16.2656,54.0425,249
Camp Okavango Airport,Okavango Delta,Botswana,\N,FBCO,23.102505,-19.131115,3158
Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,KRWI,-77.89189910888672,35.856300354003906,159
Whittier Airport,Whittier,United States,\N,PAWR,-148.7220001220703,60.777198791503906,30
Soldotna Airport,Soldotna,United States,SXQ,PASX,-151.03399658203125,60.47570037841797,113
Gillespie Field,El Cajon,United States,SEE,KSEE,-116.97200012207,32.826198577881,388
San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,\N,KNUC,-118.5879974,33.02270126,184
Phan Rang Airport,Phan Rang,Vietnam,PHA,VVPR,108.952003479,11.6335000992,101
Na-San Airport,Son-La,Vietnam,SQH,VVNS,104.03299713134766,21.216999053955078,2133
Truckee Tahoe Airport,Truckee,United States,TKF,KTRK,-120.13999939,39.319999694799996,5900
